Entidad,Valor,Mes,Anio
25,18.99,12,2019
25,18.8,1,2020
25,18.95,2,2020
25,17.85,3,2020
25,15.47,4,2020
25,16.88,5,2020
25,18.38,6,2020
25,19.14,7,2020
25,18.94,8,2020
25,18.85,9,2020
25,18.8,10,2020
25,17.98,11,2020
25,17.96,12,2020
25,18.91,1,2021
25,19.72,2,2021
25,20.08,3,2021
25,20.0,4,2021
25,20.08,5,2021
25,20.18,6,2021
25,20.0,7,2021
25,20.0,8,2021
25,19.65,9,2021
25,19.85,10,2021
25,19.99,11,2021
25,19.92,12,2021
25,20.27,1,2022
25,20.67,2,2022
25,21.04,3,2022
25,21.22,4,2022
25,21.22,5,2022
25,21.25,6,2022
25,21.45,7,2022
25,21.67,8,2022
25,21.62,9,2022
25,21.66,10,2022
25,21.72,11,2022
25,21.27,12,2022
25,21.59,1,2023
25,21.64,2,2023
25,21.27,3,2023
25,21.32,4,2023
25,21.81,5,2023
25,22.05,6,2023
25,22.19,7,2023
25,22.66,8,2023
25,22.61,9,2023
25,22.6,10,2023
25,22.41,11,2023
25,21.75,12,2023
25,21.95,1,2024
25,23.08,2,2024
25,23.32,3,2024
25,23.45,4,2024
25,23.27,5,2024
25,23.43,6,2024
25,24.11,7,2024
25,24.07,8,2024
25,23.89,9,2024
25,23.32,10,2024
25,23.48,11,2024
25,23.88,12,2024
25,23.91,1,2025
25,24.15,2,2025
25,23.44,3,2025
25,23.18,4,2025
26,15.57,1,2017
26,15.56,2,2017
26,15.49,3,2017
26,15.52,4,2017
26,15.42,5,2017
26,15.33,6,2017
26,15.25,7,2017
26,15.32,8,2017
26,15.55,9,2017
26,15.67,10,2017
26,15.75,11,2017
26,15.86,12,2017
26,16.42,1,2018
26,17.03,2,2018
26,17.29,3,2018
26,17.42,4,2018
26,17.53,5,2018
26,17.8,6,2018
26,18.15,7,2018
26,18.62,8,2018
26,18.81,9,2018
26,18.97,10,2018
26,18.91,11,2018
26,18.63,12,2018
26,18.15,1,2019
26,18.2,2,2019
26,18.88,3,2019
26,18.73,4,2019
26,18.56,5,2019
26,18.39,6,2019
26,18.45,7,2019
26,18.35,8,2019
26,18.46,9,2019
26,18.39,10,2019
26,18.34,11,2019
26,18.5,12,2019
26,18.62,1,2020
26,18.55,2,2020
26,17.77,3,2020
26,15.08,4,2020
26,15.72,5,2020
26,17.03,6,2020
26,18.06,7,2020
26,18.08,8,2020
26,18.1,9,2020
26,17.88,10,2020
26,17.42,11,2020
26,17.5,12,2020
26,18.62,1,2021
26,19.46,2,2021
26,19.77,3,2021
26,19.87,4,2021
26,19.92,5,2021
26,19.95,6,2021
26,20.01,7,2021
26,20.0,8,2021
26,20.01,9,2021
26,19.89,10,2021
26,19.79,11,2021
26,19.93,12,2021
26,20.21,1,2022
26,20.36,2,2022
26,20.59,3,2022
26,20.74,4,2022
26,20.97,5,2022
26,21.16,6,2022
26,21.29,7,2022
26,21.37,8,2022
26,21.42,9,2022
26,21.72,10,2022
26,21.65,11,2022
26,21.67,12,2022
26,21.74,1,2023
26,21.61,2,2023
26,21.62,3,2023
26,21.72,4,2023
26,21.65,5,2023
26,21.7,6,2023
26,21.81,7,2023
26,21.94,8,2023
26,21.82,9,2023
26,21.9,10,2023
26,21.87,11,2023
26,21.81,12,2023
26,21.98,1,2024
26,22.63,2,2024
26,22.72,3,2024
26,22.84,4,2024
26,22.93,5,2024
26,23.07,6,2024
26,23.33,7,2024
26,23.44,8,2024
26,23.44,9,2024
26,23.34,10,2024
26,23.36,11,2024
26,23.42,12,2024
26,23.72,1,2025
26,23.75,2,2025
26,23.8,3,2025
26,23.8,4,2025
27,15.16,1,2017
27,15.19,2,2017
27,14.15,3,2017
27,13.87,4,2017
27,13.72,5,2017
27,13.51,6,2017
27,13.33,7,2017
27,13.36,8,2017
27,13.56,9,2017
27,13.68,10,2017
27,13.76,11,2017
27,13.9,12,2017
27,14.4,1,2018
27,15.07,2,2018
27,15.27,3,2018
27,15.4,4,2018
27,15.74,5,2018
27,15.76,6,2018
27,16.04,7,2018
27,16.56,8,2018
27,16.88,9,2018
27,17.07,10,2018
27,16.92,11,2018
27,16.48,12,2018
27,15.96,1,2019
27,16.58,2,2019
27,17.02,3,2019
27,16.62,4,2019
27,16.29,5,2019
27,16.16,6,2019
27,16.27,7,2019
27,15.9,8,2019
27,16.27,9,2019
27,16.39,10,2019
27,16.33,11,2019
27,16.52,12,2019
27,16.7,1,2020
27,16.56,2,2020
27,15.25,3,2020
27,13.15,4,2020
27,13.86,5,2020
27,15.05,6,2020
27,15.93,7,2020
27,16.12,8,2020
27,16.21,9,2020
27,16.0,10,2020
27,15.72,11,2020
27,16.02,12,2020
27,16.74,1,2021
27,17.43,2,2021
27,17.85,3,2021
27,18.03,4,2021
27,17.95,5,2021
27,18.04,6,2021
27,18.3,7,2021
27,18.28,8,2021
27,18.22,9,2021
27,17.83,10,2021
27,17.88,11,2021
27,17.97,12,2021
27,18.24,1,2022
27,18.52,2,2022
27,18.97,3,2022
27,19.4,4,2022
27,19.6,5,2022
27,19.69,6,2022
27,19.17,7,2022
27,19.46,8,2022
27,18.99,9,2022
27,19.51,10,2022
27,19.46,11,2022
27,18.74,12,2022
27,18.98,1,2023
27,18.82,2,2023
27,19.1,3,2023
27,19.22,4,2023
27,19.56,5,2023
27,19.67,6,2023
27,19.31,7,2023
27,19.72,8,2023
27,19.9,9,2023
27,20.03,10,2023
27,20.03,11,2023
27,19.45,12,2023
27,19.82,1,2024
27,20.66,2,2024
27,20.79,3,2024
27,21.08,4,2024
27,21.16,5,2024
27,21.07,6,2024
27,21.27,7,2024
27,21.52,8,2024
27,21.1,9,2024
27,21.1,10,2024
27,21.45,11,2024
27,21.45,12,2024
27,21.98,1,2025
27,21.97,2,2025
27,21.98,3,2025
27,21.83,4,2025
28,15.79,1,2017
28,15.8,2,2017
28,15.7,3,2017
28,15.72,4,2017
28,15.62,5,2017
28,15.52,6,2017
28,15.45,7,2017
28,15.52,8,2017
28,15.74,9,2017
28,15.87,10,2017
28,15.95,11,2017
28,16.03,12,2017
28,16.6,1,2018
28,17.29,2,2018
28,17.51,3,2018
28,17.59,4,2018
28,17.74,5,2018
28,17.97,6,2018
28,18.38,7,2018
28,18.93,8,2018
28,19.13,9,2018
28,19.32,10,2018
28,19.31,11,2018
28,18.92,12,2018
28,18.55,1,2019
28,19.01,2,2019
28,19.61,3,2019
28,19.39,4,2019
28,19.34,5,2019
28,19.11,6,2019
28,19.26,7,2019
28,19.23,8,2019
28,19.33,9,2019
28,19.32,10,2019
28,19.33,11,2019
28,19.4,12,2019
28,19.47,1,2020
28,19.32,2,2020
28,17.48,3,2020
28,14.51,4,2020
28,15.94,5,2020
28,17.42,6,2020
28,18.32,7,2020
28,18.24,8,2020
28,18.15,9,2020
28,18.07,10,2020
28,17.59,11,2020
28,17.73,12,2020
28,18.81,1,2021
28,19.61,2,2021
28,19.8,3,2021
28,19.78,4,2021
28,19.8,5,2021
28,19.88,6,2021
28,20.01,7,2021
28,19.91,8,2021
28,19.69,9,2021
28,19.6,10,2021
28,19.44,11,2021
28,19.69,12,2021
28,20.14,1,2022
28,20.36,2,2022
28,20.77,3,2022
28,20.98,4,2022
28,21.08,5,2022
28,21.15,6,2022
28,21.32,7,2022
28,21.34,8,2022
28,21.13,9,2022
28,21.41,10,2022
28,21.27,11,2022
28,21.09,12,2022
28,21.41,1,2023
28,21.4,2,2023
28,21.46,3,2023
28,21.62,4,2023
28,21.62,5,2023
28,21.66,6,2023
28,21.76,7,2023
28,21.97,8,2023
28,21.89,9,2023
28,21.79,10,2023
28,21.75,11,2023
28,21.71,12,2023
28,22.0,1,2024
28,22.7,2,2024
28,22.74,3,2024
28,22.83,4,2024
28,22.95,5,2024
28,23.1,6,2024
28,23.44,7,2024
28,23.64,8,2024
28,23.52,9,2024
28,23.54,10,2024
28,23.6,11,2024
28,23.57,12,2024
28,23.88,1,2025
28,23.68,2,2025
28,23.55,3,2025
28,23.52,4,2025
29,15.52,1,2017
29,15.53,2,2017
29,15.44,3,2017
29,15.47,4,2017
29,15.38,5,2017
29,15.27,6,2017
29,15.19,7,2017
29,15.26,8,2017
29,15.49,9,2017
29,15.61,10,2017
29,15.69,11,2017
29,15.82,12,2017
29,16.36,1,2018
29,16.97,2,2018
29,17.2,3,2018
29,17.31,4,2018
29,17.47,5,2018
29,17.68,6,2018
29,18.02,7,2018
29,18.55,8,2018
29,18.79,9,2018
29,18.98,10,2018
29,18.95,11,2018
29,18.63,12,2018
29,18.31,1,2019
29,18.65,2,2019
29,19.17,3,2019
29,19.03,4,2019
29,18.92,5,2019
29,18.81,6,2019
29,18.88,7,2019
29,18.84,8,2019
29,18.91,9,2019
29,18.9,10,2019
29,18.87,11,2019
29,19.0,12,2019
29,19.1,1,2020
29,19.01,2,2020
29,17.4,3,2020
29,14.75,4,2020
29,15.85,5,2020
29,17.22,6,2020
29,18.25,7,2020
29,18.3,8,2020
29,18.29,9,2020
29,18.1,10,2020
29,17.7,11,2020
29,17.87,12,2020
29,18.84,1,2021
29,19.65,2,2021
29,20.0,3,2021
29,20.14,4,2021
29,20.21,5,2021
29,20.19,6,2021
29,20.23,7,2021
29,20.27,8,2021
29,20.29,9,2021
29,20.26,10,2021
29,20.15,11,2021
29,20.33,12,2021
29,20.67,1,2022
29,20.84,2,2022
29,21.07,3,2022
29,21.25,4,2022
29,21.39,5,2022
29,21.41,6,2022
29,21.52,7,2022
29,21.63,8,2022
29,21.48,9,2022
29,21.7,10,2022
29,21.64,11,2022
29,21.41,12,2022
29,21.61,1,2023
29,21.57,2,2023
29,21.61,3,2023
29,21.71,4,2023
29,21.68,5,2023
29,21.83,6,2023
29,21.96,7,2023
29,22.09,8,2023
29,22.15,9,2023
29,21.98,10,2023
29,21.98,11,2023
29,21.92,12,2023
29,22.14,1,2024
29,22.86,2,2024
29,23.1,3,2024
29,23.19,4,2024
29,23.25,5,2024
29,23.25,6,2024
29,23.67,7,2024
29,23.81,8,2024
29,23.8,9,2024
29,23.69,10,2024
29,23.64,11,2024
29,23.65,12,2024
29,24.1,1,2025
29,24.05,2,2025
29,23.8,3,2025
29,23.79,4,2025
30,15.44,1,2017
30,15.41,2,2017
30,15.34,3,2017
30,15.36,4,2017
30,15.26,5,2017
30,15.17,6,2017
30,15.09,7,2017
30,15.16,8,2017
30,15.38,9,2017
30,15.5,10,2017
30,15.59,11,2017
30,15.73,12,2017
30,16.33,1,2018
30,16.88,2,2018
30,17.14,3,2018
30,17.25,4,2018
30,17.39,5,2018
30,17.64,6,2018
30,18.08,7,2018
30,18.78,8,2018
30,19.05,9,2018
30,19.2,10,2018
30,19.21,11,2018
30,18.81,12,2018
30,18.52,1,2019
30,19.32,2,2019
30,19.93,3,2019
30,19.3,4,2019
30,19.16,5,2019
30,19.06,6,2019
30,19.34,7,2019
30,19.3,8,2019
30,19.46,9,2019
30,19.29,10,2019
30,19.32,11,2019
30,19.45,12,2019
30,19.63,1,2020
30,19.46,2,2020
30,17.95,3,2020
30,15.75,4,2020
30,16.87,5,2020
30,18.18,6,2020
30,18.94,7,2020
30,19.01,8,2020
30,19.13,9,2020
30,19.24,10,2020
30,18.59,11,2020
30,18.75,12,2020
30,19.6,1,2021
30,20.48,2,2021
30,20.65,3,2021
30,20.82,4,2021
30,20.53,5,2021
30,20.73,6,2021
30,20.93,7,2021
30,21.05,8,2021
30,20.93,9,2021
30,20.84,10,2021
30,20.77,11,2021
30,21.01,12,2021
30,21.39,1,2022
30,21.51,2,2022
30,21.82,3,2022
30,21.94,4,2022
30,22.07,5,2022
30,22.09,6,2022
30,22.19,7,2022
30,22.19,8,2022
30,22.12,9,2022
30,22.46,10,2022
30,22.28,11,2022
30,21.92,12,2022
30,22.31,1,2023
30,22.48,2,2023
30,22.53,3,2023
30,22.45,4,2023
30,22.25,5,2023
30,22.38,6,2023
30,22.55,7,2023
30,22.79,8,2023
30,22.71,9,2023
30,22.64,10,2023
30,22.57,11,2023
30,22.29,12,2023
30,23.0,1,2024
30,23.64,2,2024
30,23.55,3,2024
30,24.17,4,2024
30,24.09,5,2024
30,23.62,6,2024
30,23.94,7,2024
30,23.86,8,2024
30,24.4,9,2024
30,24.38,10,2024
30,24.23,11,2024
30,23.79,12,2024
30,24.65,1,2025
30,24.44,2,2025
30,24.05,3,2025
30,23.98,4,2025
31,16.19,1,2017
31,16.21,2,2017
31,16.12,3,2017
31,16.14,4,2017
31,16.05,5,2017
31,15.96,6,2017
31,15.87,7,2017
31,15.94,8,2017
31,16.16,9,2017
31,16.29,10,2017
31,16.37,11,2017
31,16.57,12,2017
31,17.28,1,2018
31,18.11,2,2018
31,18.36,3,2018
31,18.47,4,2018
31,18.59,5,2018
31,18.79,6,2018
31,19.16,7,2018
31,19.69,8,2018
31,19.94,9,2018
31,20.12,10,2018
31,20.1,11,2018
31,19.82,12,2018
31,19.63,1,2019
31,19.91,2,2019
31,20.23,3,2019
31,19.92,4,2019
31,19.82,5,2019
31,19.73,6,2019
31,19.77,7,2019
31,19.7,8,2019
31,19.8,9,2019
31,19.74,10,2019
31,19.73,11,2019
31,19.89,12,2019
31,19.93,1,2020
31,19.79,2,2020
31,18.62,3,2020
31,15.88,4,2020
31,16.57,5,2020
31,17.88,6,2020
31,18.92,7,2020
31,19.02,8,2020
31,19.02,9,2020
31,18.84,10,2020
31,18.46,11,2020
31,18.49,12,2020
31,19.29,1,2021
31,19.98,2,2021
31,20.38,3,2021
31,20.56,4,2021
31,20.67,5,2021
31,20.76,6,2021
31,20.86,7,2021
31,20.87,8,2021
31,20.76,9,2021
31,20.71,10,2021
31,20.6,11,2021
31,20.72,12,2021
31,21.01,1,2022
31,21.15,2,2022
31,21.56,3,2022
31,21.96,4,2022
31,22.15,5,2022
31,22.35,6,2022
31,22.44,7,2022
31,22.44,8,2022
31,22.12,9,2022
31,22.2,10,2022
31,22.02,11,2022
31,21.85,12,2022
31,22.05,1,2023
31,22.1,2,2023
31,22.16,3,2023
31,22.2,4,2023
31,22.1,5,2023
31,22.21,6,2023
31,22.37,7,2023
31,22.56,8,2023
31,22.53,9,2023
31,22.54,10,2023
31,22.69,11,2023
31,22.55,12,2023
31,22.71,1,2024
31,23.13,2,2024
31,23.27,3,2024
31,23.49,4,2024
31,23.67,5,2024
31,23.85,6,2024
31,24.19,7,2024
31,24.39,8,2024
31,24.49,9,2024
31,24.61,10,2024
31,24.69,11,2024
31,24.79,12,2024
31,25.05,1,2025
31,25.05,2,2025
31,24.18,3,2025
31,24.02,4,2025
